ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF219NIA	K562	ZNF740	HepG2	2959575	15836	25000	8097	320	63
ENCFF220RUS	MCF-7	SIN3A	HepG2	2959575	15836	25000	30627	1308	229
ENCFF221TRR	K562	E2F4	HepG2	2959575	15836	25000	5282	192	40
ENCFF222FLQ	HepG2	SSRP1	HepG2	2959575	15836	25000	11983	3362	89
ENCFF222VDW	MCF-7	FOXK2	HepG2	2959575	15836	25000	1075	50	9
ENCFF223BRJ	MCF-7	ZNF579	HepG2	2959575	15836	25000	11964	628	81
ENCFF224RFJ	HepG2	ZFP62	HepG2	2959575	15836	25000	1445	139	15
ENCFF225FXI	MCF-7	KLF9	HepG2	2959575	15836	25000	19416	567	165
ENCFF227RXB	HepG2	TRIM24	HepG2	2959575	15836	25000	4205	1669	28
ENCFF228CDD	A549	TCF12	HepG2	2959575	15836	25000	31794	3456	243
ENCFF229WDE	HepG2	ZMYM4	HepG2	2959575	15836	25000	43713	8231	334
ENCFF230DZT	K562	ZC3H8	HepG2	2959575	15836	25000	1950	86	14
ENCFF230KZH	HepG2	ZNF775	HepG2	2959575	15836	25000	5690	1497	55
ENCFF230OBH	HepG2	ASH2L	HepG2	2959575	15836	25000	41137	10218	301
ENCFF230YBC	HepG2	ZNF3	HepG2	2959575	15836	25000	7731	2156	55
ENCFF233BHX	HepG2	NRL	HepG2	2959575	15836	25000	19719	2334	162
ENCFF233OIC	HepG2	ZNF512	HepG2	2959575	15836	25000	6210	926	50
ENCFF233ZOX	HepG2	ZNF292	HepG2	2959575	15836	25000	26162	6838	211
ENCFF236CPT	HepG2	ZNF367	HepG2	2959575	15836	25000	4600	485	33
ENCFF237AST	HepG2	ZNF33A	HepG2	2959575	15836	25000	5716	1197	43
ENCFF238QAG	MCF-7	TRIM22	HepG2	2959575	15836	25000	27098	630	215
ENCFF238XIA	K562	TGIF2	HepG2	2959575	15836	25000	4295	76	44
ENCFF239GSE	HepG2	SMARCE1	HepG2	2959575	15836	25000	779	403	5
ENCFF239IMY	HepG2	MYC	HepG2	2959575	15836	25000	32244	5022	242
ENCFF239LRW	HepG2	SUZ12	HepG2	2959575	15836	25000	2197	107	15
ENCFF240ZHW	MCF-7	CEBPB	HepG2	2959575	15836	25000	37751	2242	311
ENCFF241YGM	HepG2	MATR3	HepG2	2959575	15836	25000	557	64	2
ENCFF242AOL	K562	ZEB2	HepG2	2959575	15836	25000	25673	1305	222
ENCFF243JXS	HepG2	SMAD1	HepG2	2959575	15836	25000	11326	1741	82
ENCFF245JPK	K562	OTX1	HepG2	2959575	15836	25000	10703	468	87
ENCFF245TLY	HepG2	FLYWCH1	HepG2	2959575	15836	25000	4022	473	38
ENCFF245XOL	HepG2	E2F4	HepG2	2959575	15836	25000	21956	3016	164
ENCFF247VVK	MCF-7	YBX1	HepG2	2959575	15836	25000	3384	41	33
ENCFF249NCB	HepG2	PREB	HepG2	2959575	15836	25000	2452	209	20
ENCFF249WHV	HepG2	ZNF571	HepG2	2959575	15836	25000	5794	836	58
ENCFF250DNU	HepG2	CEBPZ	HepG2	2959575	15836	25000	489	41	5
ENCFF251TUO	HepG2	FOXA3	HepG2	2959575	15836	25000	47949	9894	392
ENCFF252CVY	HepG2	PAF1	HepG2	2959575	15836	25000	6873	1033	60
ENCFF253UAF	K562	ZNF280B	HepG2	2959575	15836	25000	1779	31	16
ENCFF254ZSQ	HepG2	CSRNP2	HepG2	2959575	15836	25000	2064	167	16
ENCFF255HEF	K562	ZNF407	HepG2	2959575	15836	25000	4524	144	35
ENCFF255QEY	HepG2	ZNF616	HepG2	2959575	15836	25000	8994	1161	61
ENCFF257BGF	HepG2	KLF16	HepG2	2959575	15836	25000	30651	6669	226
ENCFF257CCO	HepG2	NFYB	HepG2	2959575	15836	25000	15456	1893	114
ENCFF257JVF	HepG2	MNT	HepG2	2959575	15836	25000	33339	2477	270
ENCFF257NOX	K562	SIN3B	HepG2	2959575	15836	25000	8987	236	68
ENCFF258GDS	K562	BRCA1	HepG2	2959575	15836	25000	469	4	6
ENCFF258MNE	HepG2	ARID4A	HepG2	2959575	15836	25000	44831	7455	348
ENCFF258PLH	K562	FOS	HepG2	2959575	15836	25000	7854	532	57
ENCFF258VTL	MCF-7	ZNF24	HepG2	2959575	15836	25000	11402	507	92
ENCFF258XBJ	K562	CBX2	HepG2	2959575	15836	25000	2907	20	29
ENCFF259PTV	HepG2	ZNF570	HepG2	2959575	15836	25000	3166	469	16
ENCFF259UJN	HepG2	ZNF549	HepG2	2959575	15836	25000	2666	473	17
ENCFF260APL	HepG2	FOXK2	HepG2	2959575	15836	25000	9215	2898	67
ENCFF260FYO	HepG2	CEBPA	HepG2	2959575	15836	25000	58396	9571	472
ENCFF261DZR	MCF-7	ATF7	HepG2	2959575	15836	25000	24059	864	202
ENCFF261NJZ	HepG2	ZNF460	HepG2	2959575	15836	25000	16514	1942	135
ENCFF262CSX	HepG2	ZNF713	HepG2	2959575	15836	25000	6066	1046	36
ENCFF264GAF	HepG2	HLF	HepG2	2959575	15836	25000	67206	4835	581
ENCFF265KKE	K562	NELFE	HepG2	2959575	15836	25000	568	16	5
ENCFF265MQC	K562	ZNF324	HepG2	2959575	15836	25000	5671	210	55
ENCFF265QIF	HepG2	ZNF670	HepG2	2959575	15836	25000	15936	3471	120
ENCFF266MUT	K562	LCOR	HepG2	2959575	15836	25000	18383	868	148
ENCFF266YHW	K562	MAX	HepG2	2959575	15836	25000	30264	1346	281
ENCFF267ADR	HepG2	RERE	HepG2	2959575	15836	25000	12821	4514	97
ENCFF267OGF	K562	SMARCA4	HepG2	2959575	15836	25000	39608	2070	347
ENCFF269PAM	K562	TFAM	HepG2	2959575	15836	25000	462	0	6
ENCFF270ONC	HepG2	GLYR1	HepG2	2959575	15836	25000	20505	2875	150
ENCFF270TMW	K562	ZC3H4	HepG2	2959575	15836	25000	5007	200	48
ENCFF270TSN	K562	ARID3B	HepG2	2959575	15836	25000	2633	128	35
ENCFF272IPH	HepG2	ZNF337	HepG2	2959575	15836	25000	9563	2135	70
ENCFF273KIA	K562	JUND	HepG2	2959575	15836	25000	35414	2056	316
ENCFF278BHW	A549	JUNB	HepG2	2959575	15836	25000	29913	2945	258
ENCFF278CIM	HepG2	TSC22D2	HepG2	2959575	15836	25000	11573	2186	87
ENCFF280AIK	K562	MTA3	HepG2	2959575	15836	25000	26208	1375	221
ENCFF281CNU	MCF-7	ZNF574	HepG2	2959575	15836	25000	3400	144	21
ENCFF282KHW	K562	MCM5	HepG2	2959575	15836	25000	743	8	6
ENCFF283FBB	MCF-7	MSX2	HepG2	2959575	15836	25000	10059	707	68
ENCFF283UWH	K562	ZNF148	HepG2	2959575	15836	25000	23576	1090	192
ENCFF284FTY	K562	BDP1	HepG2	2959575	15836	25000	461	5	4
ENCFF285KBA	MCF-7	SNIP1	HepG2	2959575	15836	25000	2534	119	8
ENCFF285MHB	K562	HOXB6	HepG2	2959575	15836	25000	1411	73	15
ENCFF285TMA	K562	FIP1L1	HepG2	2959575	15836	25000	10446	221	81
ENCFF286IPW	K562	YBX1	HepG2	2959575	15836	25000	533	15	5
ENCFF287TUA	HepG2	NAIF1	HepG2	2959575	15836	25000	12243	2279	98
ENCFF288BSV	HepG2	TERF1	HepG2	2959575	15836	25000	3298	311	21
ENCFF288NCG	HepG2	ZKSCAN8	HepG2	2959575	15836	25000	17390	5432	135
ENCFF289LLT	K562	SMC3	HepG2	2959575	15836	25000	26753	619	230
ENCFF290CNC	MCF-7	MAZ	HepG2	2959575	15836	25000	15756	739	98
ENCFF290DJX	MCF-7	EP300	HepG2	2959575	15836	25000	11945	1032	97
ENCFF290IVM	HepG2	KLF6	HepG2	2959575	15836	25000	18025	3695	142
ENCFF290UUF	HepG2	ZNF30	HepG2	2959575	15836	25000	5219	529	49
ENCFF291LHW	HepG2	ZFY	HepG2	2959575	15836	25000	40723	6236	318
ENCFF292HSS	K562	ZBTB17	HepG2	2959575	15836	25000	15182	738	125
ENCFF292XSQ	HepG2	TARDBP	HepG2	2959575	15836	25000	7519	231	63
ENCFF293HRO	HepG2	SFPQ	HepG2	2959575	15836	25000	422	136	2
ENCFF293NUD	HepG2	ZKSCAN1	HepG2	2959575	15836	25000	7158	1298	61
ENCFF294DQQ	HepG2	ZNF160	HepG2	2959575	15836	25000	12985	1939	107
ENCFF295XBK	K562	ZNF263	HepG2	2959575	15836	25000	19116	644	180
ENCFF295XCB	K562	ZNF444	HepG2	2959575	15836	25000	2953	170	28
ENCFF295YRT	K562	GATAD2A	HepG2	2959575	15836	25000	11793	632	104
ENCFF296WYX	HepG2	ZNF691	HepG2	2959575	15836	25000	19205	3749	156
ENCFF298ZCT	A549	FOSL2	HepG2	2959575	15836	25000	21026	2182	167
ENCFF300AER	HepG2	ZNF17	HepG2	2959575	15836	25000	2415	380	17
ENCFF301CNM	HepG2	CEBPB	HepG2	2959575	15836	25000	21527	4742	200
ENCFF302AZX	HepG2	MYPOP	HepG2	2959575	15836	25000	24758	4603	194
ENCFF302RKX	MCF-7	OTX1	HepG2	2959575	15836	25000	7474	317	76
ENCFF304PQQ	K562	LARP7	HepG2	2959575	15836	25000	7442	276	59
ENCFF305XQM	K562	ZNF76	HepG2	2959575	15836	25000	5891	350	51
ENCFF306TAD	K562	SNRNP70	HepG2	2959575	15836	25000	812	28	8
ENCFF306ZFX	HepG2	NFE2	HepG2	2959575	15836	25000	3509	793	25
ENCFF307GHJ	K562	POLR3G	HepG2	2959575	15836	25000	258	1	1
ENCFF307JCM	A549	PHF8	HepG2	2959575	15836	25000	17062	385	125
ENCFF307UZC	K562	ZNF75A	HepG2	2959575	15836	25000	3927	177	34
ENCFF308CTG	HepG2	ZNF384	HepG2	2959575	15836	25000	18436	2761	149
ENCFF308RXD	HepG2	ISL2	HepG2	2959575	15836	25000	29200	7590	244
ENCFF308STQ	HepG2	NRF1	HepG2	2959575	15836	25000	16492	1665	132
ENCFF308VAI	K562	ZBTB49	HepG2	2959575	15836	25000	2748	106	26
ENCFF309DMZ	K562	THRA	HepG2	2959575	15836	25000	1793	109	14
ENCFF310CCS	K562	USF1	HepG2	2959575	15836	25000	22400	876	183
ENCFF310IDS	A549	CHD2	HepG2	2959575	15836	25000	3410	270	21
ENCFF310IWF	HepG2	ZNF564	HepG2	2959575	15836	25000	16839	2752	130
ENCFF310TQK	HepG2	BHLHA15	HepG2	2959575	15836	25000	7233	897	45
ENCFF312HBF	A549	BCL3	HepG2	2959575	15836	25000	24646	2180	163
ENCFF312YZB	HepG2	NCOA5	HepG2	2959575	15836	25000	1554	329	10
ENCFF313BSI	HepG2	ZNF18	HepG2	2959575	15836	25000	15802	3102	119
ENCFF313VEF	K562	MBD1	HepG2	2959575	15836	25000	3629	132	28
ENCFF314CDT	HepG2	TEAD3	HepG2	2959575	15836	25000	45716	9323	389
ENCFF314KET	HepG2	CREB1	HepG2	2959575	15836	25000	38741	2691	294
ENCFF317GWN	HepG2	RFXANK	HepG2	2959575	15836	25000	7712	1892	66
ENCFF318CUZ	HepG2	FOXO4	HepG2	2959575	15836	25000	12507	1394	121
ENCFF318ZUN	K562	ZNF436	HepG2	2959575	15836	25000	2593	109	18
ENCFF320EKJ	HepG2	ZFP36L2	HepG2	2959575	15836	25000	3120	540	28
ENCFF320KEW	MCF-7	ZNF512B	HepG2	2959575	15836	25000	4866	158	33
ENCFF321LMQ	K562	NFRKB	HepG2	2959575	15836	25000	6944	364	57
ENCFF321MKV	HepG2	ZNF10	HepG2	2959575	15836	25000	818	95	8
ENCFF321MWB	HepG2	ZNF235	HepG2	2959575	15836	25000	9883	1088	88
ENCFF321UQK	HepG2	SRSF1	HepG2	2959575	15836	25000	11216	1025	71
ENCFF322CXC	HepG2	RFXAP	HepG2	2959575	15836	25000	18793	3783	143
ENCFF322IPP	HepG2	ZNF879	HepG2	2959575	15836	25000	7696	1040	58
ENCFF322IVF	HepG2	ZNF501	HepG2	2959575	15836	25000	38092	6331	295
ENCFF324ELP	K562	CREM	HepG2	2959575	15836	25000	38567	1839	330
ENCFF326CIT	K562	UBTF	HepG2	2959575	15836	25000	19239	700	151
ENCFF328ZJV	MCF-7	ZBTB11	HepG2	2959575	15836	25000	2547	95	15
ENCFF330EGV	K562	ERF	HepG2	2959575	15836	25000	2513	66	26
ENCFF330OCU	A549	CBX8	HepG2	2959575	15836	25000	2621	9	19
ENCFF330OKC	HepG2	CSRNP1	HepG2	2959575	15836	25000	16948	2983	123
ENCFF330SXS	HepG2	ZFP1	HepG2	2959575	15836	25000	12309	3758	106
ENCFF331BSI	HepG2	FOXO1	HepG2	2959575	15836	25000	25771	6996	210
ENCFF331QMY	HepG2	ZNF850	HepG2	2959575	15836	25000	5153	514	32
ENCFF332AZX	MCF-7	TCF7L2	HepG2	2959575	15836	25000	12000	1014	92
ENCFF332FUE	HepG2	YBX1	HepG2	2959575	15836	25000	4651	50	43
ENCFF332MPQ	HepG2	ZNF839	HepG2	2959575	15836	25000	8063	1009	70
ENCFF333PIQ	HepG2	CAMTA2	HepG2	2959575	15836	25000	8133	851	0
ENCFF335VOJ	K562	PYGO2	HepG2	2959575	15836	25000	2836	172	30
ENCFF335VPW	HepG2	POGK	HepG2	2959575	15836	25000	24431	4509	193
ENCFF335ZTU	K562	SMAD3	HepG2	2959575	15836	25000	2731	56	27
ENCFF338JHW	HepG2	HDAC6	HepG2	2959575	15836	25000	1074	201	5
ENCFF338YFQ	HepG2	SOX18	HepG2	2959575	15836	25000	7587	1653	51
ENCFF339BDC	MCF-7	ZBTB7B	HepG2	2959575	15836	25000	7283	260	66
ENCFF339GYF	HepG2	ZGPAT	HepG2	2959575	15836	25000	45317	10277	355
ENCFF339ZPY	HepG2	SMAD9	HepG2	2959575	15836	25000	5143	826	32
ENCFF340TNC	HepG2	ZNF556	HepG2	2959575	15836	25000	20025	4341	154
ENCFF340VOQ	HepG2	TFDP2	HepG2	2959575	15836	25000	22536	3838	195
ENCFF341CNM	K562	NFXL1	HepG2	2959575	15836	25000	4629	167	39
ENCFF341HVV	A549	CBX2	HepG2	2959575	15836	25000	98	1	0
ENCFF342ETP	HepG2	SP110	HepG2	2959575	15836	25000	4064	503	44
ENCFF342NSW	MCF-7	NCOA3	HepG2	2959575	15836	25000	6837	530	48
ENCFF343BIK	A549	GABPA	HepG2	2959575	15836	25000	17257	1599	128
ENCFF344MKI	K562	ARID2	HepG2	2959575	15836	25000	11953	383	97
ENCFF345BUG	K562	PBX2	HepG2	2959575	15836	25000	33043	1251	257
ENCFF345IHK	K562	ZNF589	HepG2	2959575	15836	25000	21004	1316	170
ENCFF346AOR	K562	ZBTB7A	HepG2	2959575	15836	25000	28750	985	264
ENCFF347UBA	HepG2	SP5	HepG2	2959575	15836	25000	24936	5751	202
ENCFF348MDS	HepG2	AGO2	HepG2	2959575	15836	25000	44347	2142	352
ENCFF349MFA	HepG2	HNRNPUL1	HepG2	2959575	15836	25000	3578	753	22
ENCFF349OOT	HepG2	ZBTB38	HepG2	2959575	15836	25000	35883	5391	280
ENCFF349PJY	HepG2	ZNF24	HepG2	2959575	15836	25000	5596	1173	41
ENCFF349VSP	K562	KAT2B	HepG2	2959575	15836	25000	757	34	12
ENCFF350CKI	HepG2	NR2F6	HepG2	2959575	15836	25000	31502	8313	263
ENCFF351COM	HepG2	MYRF	HepG2	2959575	15836	25000	5681	1076	42
ENCFF352NGK	K562	ZNF785	HepG2	2959575	15836	25000	574	21	7
ENCFF353STA	HepG2	ZNF431	HepG2	2959575	15836	25000	13194	2517	107
ENCFF354VWZ	HepG2	POLR2A	HepG2	2959575	15836	25000	29652	5233	240
ENCFF356WOE	MCF-7	ZBTB33	HepG2	2959575	15836	25000	7744	277	60
ENCFF356ZVN	HepG2	HNF4A	HepG2	2959575	15836	25000	12589	4347	102
ENCFF358INM	HepG2	TFE3	HepG2	2959575	15836	25000	23741	6330	182
ENCFF359DKY	HepG2	GRHL1	HepG2	2959575	15836	25000	191	21	1
ENCFF359ZQQ	K562	DMBX1	HepG2	2959575	15836	25000	19383	1114	160
ENCFF361JRX	HepG2	KDM4B	HepG2	2959575	15836	25000	12149	3168	105
ENCFF361NJR	HepG2	TCF7L2	HepG2	2959575	15836	25000	4167	1841	33
ENCFF361PBY	HepG2	ZNF362	HepG2	2959575	15836	25000	25400	5263	219
ENCFF362JHQ	K562	TFDP1	HepG2	2959575	15836	25000	22986	1057	184
ENCFF362PMI	HepG2	ZNF274	HepG2	2959575	15836	25000	429	5	4
ENCFF362UGH	K562	JUNB	HepG2	2959575	15836	25000	15532	1059	147
ENCFF364DXQ	HepG2	ZNF598	HepG2	2959575	15836	25000	16808	2423	142
ENCFF365ETH	K562	GMEB1	HepG2	2959575	15836	25000	29386	1319	246
ENCFF366KEF	HepG2	TMF1	HepG2	2959575	15836	25000	11177	1406	95
ENCFF366XDW	K562	NFE2L1	HepG2	2959575	15836	25000	6376	330	54
ENCFF368IYV	HepG2	IRF1	HepG2	2959575	15836	25000	4262	635	32
ENCFF370XOM	HepG2	STAT5B	HepG2	2959575	15836	25000	4662	968	37
ENCFF370YGS	K562	TBP	HepG2	2959575	15836	25000	22040	915	175
ENCFF371EUY	HepG2	ZNF709	HepG2	2959575	15836	25000	17471	2528	127
ENCFF371LUB	HepG2	IKZF5	HepG2	2959575	15836	25000	31019	7553	256
ENCFF371SJR	K562	ATF7	HepG2	2959575	15836	25000	47215	2228	397
ENCFF372DFI	HepG2	MXD3	HepG2	2959575	15836	25000	17553	2021	134
ENCFF372PXU	HepG2	E2F2	HepG2	2959575	15836	25000	6782	774	49
ENCFF372YFU	K562	THAP7	HepG2	2959575	15836	25000	3491	143	33
ENCFF373JGX	HepG2	ZNF407	HepG2	2959575	15836	25000	20345	2369	134
ENCFF373KUZ	HepG2	ZNF101	HepG2	2959575	15836	25000	3936	689	39
ENCFF373NIO	A549	NFE2L2	HepG2	2959575	15836	25000	8113	519	82
ENCFF373SRR	HepG2	TFDP1	HepG2	2959575	15836	25000	23315	4021	182
ENCFF374HXP	HepG2	ZBTB4	HepG2	2959575	15836	25000	15190	3361	129
ENCFF375SIS	K562	ID3	HepG2	2959575	15836	25000	18818	1060	159
ENCFF376CUV	HepG2	KDM6A	HepG2	2959575	15836	25000	14004	6136	124
ENCFF378GRS	HepG2	GMEB2	HepG2	2959575	15836	25000	5589	742	42
ENCFF380KJB	K562	ZNF398	HepG2	2959575	15836	25000	1015	56	11
ENCFF381ULU	MCF-7	GATA3	HepG2	2959575	15836	25000	15137	830	129
ENCFF381WCL	HepG2	MTA1	HepG2	2959575	15836	25000	23103	4340	171
ENCFF382CUT	K562	ILF3	HepG2	2959575	15836	25000	3454	130	22
ENCFF382QUI	K562	ZNF277	HepG2	2959575	15836	25000	1535	24	14
ENCFF382YJO	HepG2	RXRA	HepG2	2959575	15836	25000	20385	6436	156
ENCFF383IEP	K562	SAP30	HepG2	2959575	15836	25000	14291	391	123
ENCFF384TZN	HepG2	ZBTB25	HepG2	2959575	15836	25000	19576	4665	159
ENCFF385DPO	HepG2	HOXA5	HepG2	2959575	15836	25000	20921	4344	167
ENCFF385LDF	MCF-7	MYC	HepG2	2959575	15836	25000	9492	361	89
ENCFF385UIF	HepG2	ZNF697	HepG2	2959575	15836	25000	15367	2630	140
ENCFF386FQQ	MCF-7	NR2F2	HepG2	2959575	15836	25000	34449	2414	264
ENCFF386ZWO	K562	CBX3	HepG2	2959575	15836	25000	24867	907	212
ENCFF387KML	HepG2	ETV6	HepG2	2959575	15836	25000	9770	1660	69
ENCFF387PJU	HepG2	RAD51	HepG2	2959575	15836	25000	6689	555	55
ENCFF388IZF	HepG2	ZNF484	HepG2	2959575	15836	25000	2230	213	17
ENCFF388KGW	K562	GATAD2B	HepG2	2959575	15836	25000	13601	533	120
ENCFF389YCG	HepG2	ZNF138	HepG2	2959575	15836	25000	8897	958	51
ENCFF390AZA	A549	ZC3H11A	HepG2	2959575	15836	25000	7979	71	69
ENCFF390VZU	HepG2	FIP1L1	HepG2	2959575	15836	25000	3449	563	30
ENCFF390XVX	A549	ETS1	HepG2	2959575	15836	25000	10098	855	70
ENCFF391XMO	HepG2	ZNF562	HepG2	2959575	15836	25000	2073	170	11
ENCFF392INU	K562	ZBED1	HepG2	2959575	15836	25000	6056	259	38
ENCFF392MAR	K562	TFCP2	HepG2	2959575	15836	25000	8680	393	86
ENCFF393LUP	HepG2	EP300	HepG2	2959575	15836	25000	34051	9748	283
ENCFF395PJC	MCF-7	COPS2	HepG2	2959575	15836	25000	628	2	2
ENCFF396ZSB	HepG2	ZNF776	HepG2	2959575	15836	25000	13351	1155	118
ENCFF398TIE	HepG2	TGIF2	HepG2	2959575	15836	25000	20111	4450	132
ENCFF398UQZ	K562	YY1	HepG2	2959575	15836	25000	30746	1145	245
ENCFF399AJX	HepG2	NFKBIZ	HepG2	2959575	15836	25000	13806	4165	107
ENCFF399LOS	HepG2	NCOA1	HepG2	2959575	15836	25000	11101	2656	81
ENCFF399YOO	HepG2	ELK1	HepG2	2959575	15836	25000	9729	2047	76
ENCFF399ZUJ	A549	EHMT2	HepG2	2959575	15836	25000	2289	109	20
ENCFF401HSI	HepG2	FOSL2	HepG2	2959575	15836	25000	30456	6283	248
ENCFF401YUZ	MCF-7	GATAD2B	HepG2	2959575	15836	25000	1890	141	17
ENCFF404ASR	A549	NR2E3	HepG2	2959575	15836	25000	8108	958	64
ENCFF404IUH	HepG2	ZNF264	HepG2	2959575	15836	25000	18676	5015	138
ENCFF405BKB	K562	PRDM10	HepG2	2959575	15836	25000	28438	1083	232
ENCFF405EGZ	K562	TBX18	HepG2	2959575	15836	25000	6179	329	68
ENCFF405LDS	HepG2	EED	HepG2	2959575	15836	25000	12207	1216	103
ENCFF405UGF	HepG2	SKI	HepG2	2959575	15836	25000	31003	7628	241
ENCFF405YXO	HepG2	ZNF180	HepG2	2959575	15836	25000	2774	295	22
ENCFF405ZPR	K562	STAT1	HepG2	2959575	15836	25000	857	47	8
ENCFF407STM	K562	ZSCAN29	HepG2	2959575	15836	25000	4543	175	40
ENCFF407WPM	HepG2	MEF2D	HepG2	2959575	15836	25000	22946	6025	170
ENCFF408CTC	HepG2	ZFP82	HepG2	2959575	15836	25000	11799	1695	82
ENCFF408NUX	K562	CHD1	HepG2	2959575	15836	25000	11260	363	100
ENCFF408RSJ	K562	CDC5L	HepG2	2959575	15836	25000	4889	192	35
ENCFF409BJK	HepG2	ZNF414	HepG2	2959575	15836	25000	17003	3961	130
ENCFF409PJJ	HepG2	ZNF12	HepG2	2959575	15836	25000	18504	4278	154
ENCFF409SDU	K562	RNF2	HepG2	2959575	15836	25000	4720	249	37
ENCFF409YKQ	HepG2	GATA2	HepG2	2959575	15836	25000	22235	5866	185
ENCFF410RJD	K562	NRF1	HepG2	2959575	15836	25000	4442	154	40
ENCFF410SWS	K562	TCFL5	HepG2	2959575	15836	25000	1992	124	22
ENCFF411GOS	HepG2	AKNA	HepG2	2959575	15836	25000	3778	531	25
ENCFF412WOK	K562	DNMT1	HepG2	2959575	15836	25000	2341	146	13
ENCFF413CKX	HepG2	GTF3A	HepG2	2959575	15836	25000	6833	1217	53
ENCFF413LLO	K562	POLR2G	HepG2	2959575	15836	25000	55335	1481	473
ENCFF413OMR	HepG2	ZNF280D	HepG2	2959575	15836	25000	20000	4732	142
ENCFF413PEE	HepG2	LCORL	HepG2	2959575	15836	25000	8745	2342	58
ENCFF414GKA	HepG2	ZNF550	HepG2	2959575	15836	25000	5109	796	40
ENCFF415MKA	K562	TCF15	HepG2	2959575	15836	25000	3288	218	27
ENCFF415YWK	HepG2	ZNF343	HepG2	2959575	15836	25000	13440	2394	108
ENCFF416TFM	K562	ZNF445	HepG2	2959575	15836	25000	2889	150	30
ENCFF417FFL	K562	RNF219	HepG2	2959575	15836	25000	1320	81	12
ENCFF417HLM	HepG2	ONECUT2	HepG2	2959575	15836	25000	10584	2678	90
ENCFF417LFH	HepG2	MTERF4	HepG2	2959575	15836	25000	14121	1987	114
ENCFF419GHH	HepG2	SREBF2	HepG2	2959575	15836	25000	223	33	2
ENCFF421QJP	HepG2	ZBTB8A	HepG2	2959575	15836	25000	4468	756	27
ENCFF422MYG	HepG2	ZNF513	HepG2	2959575	15836	25000	2877	286	18
ENCFF422TZK	HepG2	BCL6	HepG2	2959575	15836	25000	40199	9004	336
ENCFF423CWQ	K562	ZBTB8A	HepG2	2959575	15836	25000	611	21	2
ENCFF424FZS	HepG2	BCL3	HepG2	2959575	15836	25000	17807	2790	128
ENCFF424GKS	HepG2	POLR2AphosphoS2	HepG2	2959575	15836	25000	6538	746	42
ENCFF424OWM	K562	PHB	HepG2	2959575	15836	25000	3429	132	27
ENCFF425JPL	HepG2	ZNF354B	HepG2	2959575	15836	25000	6543	1178	58
ENCFF427GBB	HepG2	SRSF4	HepG2	2959575	15836	25000	2603	159	19
ENCFF427RSA	MCF-7	EGR1	HepG2	2959575	15836	25000	10074	419	90
ENCFF427XNV	MCF-7	ELK1	HepG2	2959575	15836	25000	6469	290	51
ENCFF428GSG	MCF-7	PPP1R10	HepG2	2959575	15836	25000	973	40	10
ENCFF428HNJ	HepG2	ZNF280B	HepG2	2959575	15836	25000	15712	1720	122
ENCFF428ZPS	HepG2	ZBTB14	HepG2	2959575	15836	25000	9844	627	66
ENCFF430IPX	K562	ZNF395	HepG2	2959575	15836	25000	25095	1396	217
ENCFF430YXJ	K562	IRF2	HepG2	2959575	15836	25000	2177	29	18
ENCFF431BYW	HepG2	ARNT2	HepG2	2959575	15836	25000	21705	3630	172
ENCFF432HRL	K562	TAF9B	HepG2	2959575	15836	25000	15045	799	123
ENCFF433ERT	K562	VEZF1	HepG2	2959575	15836	25000	46866	1904	404
ENCFF434IDL	MCF-7	E4F1	HepG2	2959575	15836	25000	2478	82	22
ENCFF435AEQ	HepG2	NKX3-1	HepG2	2959575	15836	25000	13156	2746	86
ENCFF435MHH	K562	ZNF212	HepG2	2959575	15836	25000	2440	131	25
ENCFF435SNP	K562	ZBTB26	HepG2	2959575	15836	25000	8432	361	85
ENCFF435UDQ	MCF-7	ZNF8	HepG2	2959575	15836	25000	1598	32	17
ENCFF436DME	K562	MEF2D	HepG2	2959575	15836	25000	14655	927	128
ENCFF436SNU	HepG2	SOX6	HepG2	2959575	15836	25000	1146	55	2
ENCFF437PVG	HepG2	SALL2	HepG2	2959575	15836	25000	18174	3031	149
ENCFF437XMN	HepG2	ZNF780A	HepG2	2959575	15836	25000	6859	1120	47
ENCFF438BWN	K562	NCOA6	HepG2	2959575	15836	25000	4660	154	24
ENCFF438IYI	K562	TFAP4	HepG2	2959575	15836	25000	43434	1880	345
ENCFF438MZI	HepG2	ZHX3	HepG2	2959575	15836	25000	6775	1576	52
ENCFF439CGG	HepG2	KDM1A	HepG2	2959575	15836	25000	51849	13122	439
ENCFF439SWX	A549	ZNF624	HepG2	2959575	15836	25000	6657	899	50
ENCFF439TJM	K562	MAFK	HepG2	2959575	15836	25000	27238	973	248
ENCFF440AQF	K562	MNT	HepG2	2959575	15836	25000	29142	1428	232
ENCFF440JOS	HepG2	ATF3	HepG2	2959575	15836	25000	4238	698	40
ENCFF441QXF	K562	SLC30A9	HepG2	2959575	15836	25000	584	20	4
ENCFF442AHG	HepG2	ZNF527	HepG2	2959575	15836	25000	10220	1559	83
ENCFF442RYH	K562	ZNF431	HepG2	2959575	15836	25000	10129	296	81
ENCFF442ZRY	HepG2	ZNF383	HepG2	2959575	15836	25000	5819	1060	41
ENCFF443BGE	K562	ZNF449	HepG2	2959575	15836	25000	4866	306	39
