JUND	0.6900176801416664
JUNB	0.20927020003709346
TFDP1	0.18696788753147967
ELF1	0.1424771854244945
SRSF7	0.1261280260708846
NCOA4	0.12046964113033505
BMI1	0.0858041667392972
MYNN	0.030761794456850566
ZBTB7A	0.030010676659168154
H3K36me3	0.01168316223151649
ETV6	0.005061923517238532
H3K9ac	0.0015765628359374827
MAFG	0.0015496065917100562
MAZ	0.0005609929077154404
REST	9.33970194002563e-05
SOX6	4.154311128466129e-05
ZHX1	3.74763306786031e-05
ZNF395	2.6728687325620815e-05
RELA	2.3943643654302357e-05
ZNF83	1.5551373374366886e-05
H3K79me2	5.417596655319311e-06
BRF2	2.1884141368959247e-06
FOXM1	1.9121562555740507e-06
H3K9me1	1.7717062751962865e-06
SMAD1	8.360312128633598e-07
NONO	5.451850913594083e-07
RBM14	4.071134960112385e-07
NR2C2	3.317819832691094e-07
RUNX1	3.234489353508544e-07
ZNF589	3.0268425196146066e-07
PKNOX1	3.019159198988162e-07
POLR2B	2.833050145062931e-07
ZNF282	2.741289392513643e-07
POLR2A	2.582483588395331e-07
GTF2E2	2.514829831683043e-07
POU5F1	2.5020188755961875e-07
PML	2.4916495659500615e-07
NR2F1	2.3446471961989435e-07
NR4A1	2.237606664716e-07
ZBTB11	2.1189767432775095e-07
IRF9	1.7431850883439996e-07
MCM7	1.712247728394112e-07
ZNF197	1.540710280323671e-07
FOS	1.4834885624488006e-07
CREM	1.406771545054171e-07
FOXK2	1.3216550213392426e-07
ZNF512	1.2169748566477586e-07
CBX3	1.1622694286803636e-07
ZNF143	1.0973659878408601e-07
HNRNPL	1.0804755335786426e-07
CREB3	1.0656977103137138e-07
RBM15	1.0089904404821842e-07
SUZ12	1.0088002828992314e-07
ZNF184	9.43539619720316e-08
H3K4me3	9.426022172927724e-08
THAP1	9.409320675957784e-08
E2F8	8.667275874925159e-08
CBX5	8.406640613182581e-08
H3K4me1	7.858265335488868e-08
MYC	7.509961412032654e-08
CTCF	7.285856403963056e-08
PRDM10	6.928996433977698e-08
MITF	5.772873233444641e-08
ZNF766	5.7061427915514335e-08
NR2F6	5.353299378203668e-08
ETV1	5.016844525584299e-08
PCBP1	4.3232581906347656e-08
PRMT5	4.260335786858156e-08
H3K4me2	4.258161444803732e-08
TBL1XR1	3.6769526184321555e-08
ZNF639	3.253800841308721e-08
RFX5	2.3431543489967053e-08
SAFB2	2.176789860015541e-08
CEBPZ	1.8389267077963648e-08
ZNF146	1.7222678607259504e-08
GATA2	1.644893853307905e-08
NFE2L1	1.5963465173906566e-08
HDAC1	1.5122971462794986e-08
KLF1	1.3163998374640132e-08
DDX20	1.2520449241647111e-08
E2F6	1.1633757557191303e-08
MAFK	1.1525887097031517e-08
ZFP91	1.0213998052331683e-08
ILK	8.613818242962276e-09
NFYA	8.550447461993953e-09
NBN	8.4982299989719e-09
GTF2F1	7.87802446619399e-09
MIER1	7.517146280520208e-09
ATF3	7.477593571987406e-09
MLLT1	7.357165581640906e-09
H3K27me3	6.516508835191125e-09
SIRT6	5.715022497349913e-09
HDAC2	5.543106626491959e-09
CC2D1A	4.998212316614326e-09
ZKSCAN8	4.893441659985113e-09
KDM4B	4.638772250126189e-09
MAFF	4.432887159648729e-09
IKZF1	4.2845208013871466e-09
PBX2	3.8997299038095705e-09
SRF	3.434676678426247e-09
L3MBTL2	3.4259402729742214e-09
RNF2	3.2609380635720485e-09
H3K27ac	3.207901399000843e-09
RAD21	2.369051794235282e-09
KDM1A	1.9630252422344376e-09
POLR2G	1.903205050732507e-09
CEBPB	1.412566826022861e-09
ZBTB40	1.2713803377786485e-09
NUFIP1	1.1278495924923626e-09
TAF1	1.0143769535950308e-09
MBD2	9.708587604172356e-10
RBM39	8.960691541660907e-10
TCF7L2	8.926312864523869e-10
ESRRA	8.717911365174411e-10
YY1	7.069959512449981e-10
ZC3H11A	6.310827171175051e-10
DEAF1	5.986267019679152e-10
HES1	4.931303709768824e-10
CREB1	4.697711381972529e-10
SMARCE1	4.193816123342058e-10
TCF7	3.668585521233293e-10
TAF15	2.0421887727580157e-10
NEUROD1	1.5548646356947692e-10
KAT2B	1.1051136117037893e-10
ZNF280A	1.0816131177682133e-10
BCLAF1	7.798717534525663e-11
SIN3A	7.631830478398903e-11
FUS	6.937452248940914e-11
ZMIZ1	6.866549902994271e-11
RBM34	6.334913948086885e-11
EP300	4.940866739989341e-11
BDP1	4.1162411333099363e-11
HDGF	2.472650147207818e-11
SMARCB1	2.302991784655069e-11
PTRF	1.9647552342241933e-11
ARID2	1.627569301407939e-11
ZNF318	1.4398819755235427e-11
GATA1	1.431184788112114e-11
MCM3	1.3431698293386932e-11
CUX1	1.3189657075531767e-11
CREB3L1	1.1567477447794122e-11
ATF2	8.38009414172446e-12
CEBPG	3.911589628189183e-12
ASH1L	1.1074130944768211e-12
MXI1	8.831145802389084e-13
POLR2H	7.548853760405393e-13
MCM2	5.736039845238188e-13
STAT5A	3.9472825418003497e-13
ETS2	3.372439815247751e-13
ZBTB2	3.072207542639565e-13
ELF4	1.5704778778818809e-13
HDAC6	5.809173631317216e-14
ARNT	1.8918558865515426e-14
TCF12	3.1080629142701666e-17
BCOR	0.0
BRD4	0.0
E2F5	0.0
HLTF	0.0
IRF2	0.0
PHF20	0.0
PHF21A	0.0
POLR3G	0.0
RBBP5	0.0
SP2	0.0
TRIM25	0.0
TRIM28	0.0
ZNF740	0.0
NR3C1	-5.686859880437624e-15
SUPT5H	-9.591105805125404e-15
