ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF748IDH	HepG2	PAX8	A549	2959575	18142	25000	7535	2848	46
ENCFF748KIJ	HepG2	ZNF432	A549	2959575	18142	25000	1318	440	13
ENCFF748PEB	HepG2	ZCCHC11	A549	2959575	18142	25000	7732	2316	53
ENCFF748SGP	HepG2	MLLT10	A549	2959575	18142	25000	1210	417	10
ENCFF750AGR	K562	FOXO4	A549	2959575	18142	25000	2730	684	22
ENCFF750QHT	HepG2	ZNF792	A549	2959575	18142	25000	22641	5643	174
ENCFF751VAZ	MCF-7	TEAD4	A549	2959575	18142	25000	8833	1185	63
ENCFF752DQV	K562	U2AF1	A549	2959575	18142	25000	4555	1980	38
ENCFF752EMN	K562	SETDB1	A549	2959575	18142	25000	4672	880	38
ENCFF753CVD	HepG2	ZNF526	A549	2959575	18142	25000	5642	2043	50
ENCFF753LKY	MCF-7	RFX5	A549	2959575	18142	25000	9374	1807	83
ENCFF753OCA	HepG2	HOXA3	A549	2959575	18142	25000	40311	8702	327
ENCFF754CRG	HepG2	SNAPC4	A549	2959575	18142	25000	11880	3983	84
ENCFF754OSO	HepG2	ZNF607	A549	2959575	18142	25000	19387	5821	154
ENCFF754ZWP	K562	SIX5	A549	2959575	18142	25000	3749	1418	30
ENCFF758UYX	HepG2	TBL1XR1	A549	2959575	18142	25000	10515	2682	101
ENCFF759YCY	HepG2	FOXA2	A549	2959575	18142	25000	48985	3444	422
ENCFF760HXD	HepG2	KLF11	A549	2959575	18142	25000	11188	3369	93
ENCFF760KQS	HepG2	NR2C2	A549	2959575	18142	25000	2905	1140	17
ENCFF761DOS	HepG2	ZFP36	A549	2959575	18142	25000	3987	394	34
ENCFF761KBK	MCF-7	ZNF207	A549	2959575	18142	25000	2708	403	15
ENCFF761YYL	K562	REST	A549	2959575	18142	25000	46714	3756	405
ENCFF762NCU	HepG2	RBPJ	A549	2959575	18142	25000	29862	6926	239
ENCFF765MRZ	HepG2	LRRFIP1	A549	2959575	18142	25000	1849	601	11
ENCFF766UTT	MCF-7	HSF1	A549	2959575	18142	25000	933	212	5
ENCFF766VUQ	A549	TEAD4	A549	2959575	18142	25000	14343	4572	111
ENCFF767ZRB	HepG2	CREB3	A549	2959575	18142	25000	7478	2901	41
ENCFF768VRG	K562	RFX1	A549	2959575	18142	25000	18629	1283	172
ENCFF769TUY	MCF-7	JUN	A549	2959575	18142	25000	4618	1137	30
ENCFF770JQM	K562	TRIM28	A549	2959575	18142	25000	15296	1688	128
ENCFF770RAR	HepG2	ESRRA	A549	2959575	18142	25000	1152	213	6
ENCFF771XZZ	K562	CGGBP1	A549	2959575	18142	25000	3464	1338	38
ENCFF772BAU	HepG2	ZNF224	A549	2959575	18142	25000	11544	3763	92
ENCFF772QLT	K562	ETS2	A549	2959575	18142	25000	908	247	6
ENCFF773HRY	HepG2	MBNL3	A549	2959575	18142	25000	495	126	3
ENCFF773RNU	K562	TCF3	A549	2959575	18142	25000	33069	2882	272
ENCFF773XPT	K562	ZNF644	A549	2959575	18142	25000	12963	2362	120
ENCFF774KWE	HepG2	MGA	A549	2959575	18142	25000	44751	9655	359
ENCFF774NZZ	K562	RFX7	A549	2959575	18142	25000	1637	342	12
ENCFF775WSL	K562	BRD9	A549	2959575	18142	25000	15221	3154	117
ENCFF776PGI	HepG2	BHLHE40	A549	2959575	18142	25000	17841	3784	145
ENCFF776STO	HepG2	ZNF275	A549	2959575	18142	25000	12156	4452	92
ENCFF776TFX	A549	EP300	A549	2959575	18142	25000	25028	9573	183
ENCFF778FIE	HepG2	ZNF608	A549	2959575	18142	25000	12926	4298	86
ENCFF780JTP	HepG2	MLXIP	A549	2959575	18142	25000	5510	1898	31
ENCFF782EKY	HepG2	SCMH1	A549	2959575	18142	25000	173	9	0
ENCFF782PIZ	K562	CTBP1	A549	2959575	18142	25000	46833	8127	357
ENCFF784BTI	K562	TAF1	A549	2959575	18142	25000	20483	7723	166
ENCFF784ICI	HepG2	IRX3	A549	2959575	18142	25000	9092	3379	75
ENCFF785QJM	K562	PHB2	A549	2959575	18142	25000	5751	585	44
ENCFF786CRW	K562	NFYA	A549	2959575	18142	25000	10493	2690	81
ENCFF786NAO	A549	E2F6	A549	2959575	18142	25000	18267	7314	114
ENCFF786UOS	HepG2	AKAP8L	A549	2959575	18142	25000	5253	1299	27
ENCFF786YUS	HepG2	PIN1	A549	2959575	18142	25000	4984	1756	46
ENCFF787GZD	HepG2	ZBTB33	A549	2959575	18142	25000	2394	766	21
ENCFF788ONH	HepG2	ATF7	A549	2959575	18142	25000	35691	1418	300
ENCFF788YHU	K562	MBD2	A549	2959575	18142	25000	15328	4787	120
ENCFF790ZAQ	HepG2	XRCC5	A549	2959575	18142	25000	32167	6005	264
ENCFF791UUM	HepG2	ZZZ3	A549	2959575	18142	25000	8547	3192	67
ENCFF794IRP	K562	AGO1	A549	2959575	18142	25000	11120	2439	115
ENCFF794OSY	K562	ZNF780A	A549	2959575	18142	25000	965	204	12
ENCFF795AWO	K562	ZFP1	A549	2959575	18142	25000	3484	426	32
ENCFF795VJZ	HepG2	ZNF569	A549	2959575	18142	25000	3907	1466	30
ENCFF796EMB	MCF-7	HCFC1	A549	2959575	18142	25000	10836	4185	75
ENCFF796KBR	MCF-7	NEUROD1	A549	2959575	18142	25000	5746	1094	39
ENCFF796LVD	HepG2	RBM39	A549	2959575	18142	25000	34131	8631	268
ENCFF797TVO	K562	HNRNPH1	A549	2959575	18142	25000	331	89	0
ENCFF797VEK	K562	ZZZ3	A549	2959575	18142	25000	2533	848	18
ENCFF798IVN	HepG2	HOXA10	A549	2959575	18142	25000	20494	5614	159
ENCFF798KXN	K562	NR1H2	A549	2959575	18142	25000	4637	1682	39
ENCFF798LLI	K562	CXXC5	A549	2959575	18142	25000	44462	9124	350
ENCFF799VRS	HepG2	ZFP36L1	A549	2959575	18142	25000	13774	3862	98
ENCFF800QTO	HepG2	HNF1A	A549	2959575	18142	25000	14375	2267	87
ENCFF800VNW	HepG2	ZFP14	A549	2959575	18142	25000	2482	817	13
ENCFF802DLC	HepG2	ZNF548	A549	2959575	18142	25000	14277	4390	107
ENCFF802NHC	K562	CBFB	A549	2959575	18142	25000	7331	1793	63
ENCFF802VTG	HepG2	GLI4	A549	2959575	18142	25000	10450	3630	80
ENCFF803CWD	HepG2	PTBP1	A549	2959575	18142	25000	4716	1733	37
ENCFF804MKP	HepG2	NR2F2	A549	2959575	18142	25000	18150	3093	147
ENCFF804RVA	K562	EZH2	A549	2959575	18142	25000	1905	51	12
ENCFF804WYO	HepG2	POU2F1	A549	2959575	18142	25000	42690	9433	330
ENCFF806TIM	HepG2	SP1	A549	2959575	18142	25000	27301	4431	239
ENCFF807FNB	K562	KDM5B	A549	2959575	18142	25000	22327	8081	173
ENCFF807WYN	HepG2	RCOR2	A549	2959575	18142	25000	22027	3153	174
ENCFF808QUD	K562	TCF12	A549	2959575	18142	25000	26526	1426	216
ENCFF808XJN	A549	BHLHE40	A549	2959575	18142	25000	3598	1538	25
ENCFF809JNC	K562	ZNF77	A549	2959575	18142	25000	859	161	4
ENCFF809NBM	HepG2	ZNF181	A549	2959575	18142	25000	12542	3919	120
ENCFF810GPR	MCF-7	MNT	A549	2959575	18142	25000	633	1	4
ENCFF810LSF	HepG2	UBTF	A549	2959575	18142	25000	37975	10451	297
ENCFF810OHB	K562	ZNF133	A549	2959575	18142	25000	1549	334	18
ENCFF810TWJ	HepG2	ZSCAN31	A549	2959575	18142	25000	21583	6383	159
ENCFF811LFF	HepG2	FOXQ1	A549	2959575	18142	25000	10393	3123	88
ENCFF813TRY	K562	DEAF1	A549	2959575	18142	25000	3614	1232	32
ENCFF815JML	HepG2	ZNF746	A549	2959575	18142	25000	15149	4567	118
ENCFF815SBJ	HepG2	DRAP1	A549	2959575	18142	25000	25643	6594	198
ENCFF817DBR	K562	POLR2A	A549	2959575	18142	25000	18795	6555	160
ENCFF818RYF	A549	SIN3A	A549	2959575	18142	25000	11215	5206	99
ENCFF819AEG	MCF-7	GTF2F1	A549	2959575	18142	25000	8277	3539	67
ENCFF819NNH	HepG2	ZBTB21	A549	2959575	18142	25000	9621	2485	66
ENCFF821HRB	HepG2	CENPX	A549	2959575	18142	25000	237	58	4
ENCFF821QOS	K562	POLR2B	A549	2959575	18142	25000	20958	6151	167
ENCFF821XJU	K562	SIRT6	A549	2959575	18142	25000	746	135	8
ENCFF822FXR	K562	ZNF174	A549	2959575	18142	25000	1061	197	7
ENCFF823HUJ	MCF-7	ARID3A	A549	2959575	18142	25000	799	33	3
ENCFF823RYG	K562	THAP1	A549	2959575	18142	25000	4743	1994	40
ENCFF824EJC	K562	ZNF609	A549	2959575	18142	25000	5236	1615	50
ENCFF825GVH	HepG2	ZBTB10	A549	2959575	18142	25000	11885	3775	106
ENCFF825ROC	HepG2	ZFP64	A549	2959575	18142	25000	9550	2163	74
ENCFF825TUP	HepG2	PAXIP1	A549	2959575	18142	25000	54090	8204	446
ENCFF825WJM	HepG2	ZNF547	A549	2959575	18142	25000	19115	5941	149
ENCFF825ZIU	K562	ZNF512	A549	2959575	18142	25000	22801	671	159
ENCFF826QOG	K562	HINFP	A549	2959575	18142	25000	6460	1008	54
ENCFF827VMW	HepG2	IRF5	A549	2959575	18142	25000	11119	3811	73
ENCFF828TUW	HepG2	JUNB	A549	2959575	18142	25000	8034	1871	71
ENCFF829FZW	K562	KDM1A	A549	2959575	18142	25000	31150	2007	248
ENCFF830MTX	K562	ZBTB12	A549	2959575	18142	25000	8724	2458	75
ENCFF831MUI	HepG2	MIXL1	A549	2959575	18142	25000	27651	4381	216
ENCFF831NDQ	K562	E2F6	A549	2959575	18142	25000	33752	8210	295
ENCFF832DBU	K562	DLX4	A549	2959575	18142	25000	531	56	5
ENCFF833VNB	HepG2	RBFOX2	A549	2959575	18142	25000	46393	10948	353
ENCFF833ZNA	K562	HNRNPLL	A549	2959575	18142	25000	15044	5176	115
ENCFF835FPJ	K562	NR2F6	A549	2959575	18142	25000	23946	2088	199
ENCFF835NOD	K562	PTBP1	A549	2959575	18142	25000	4900	930	28
ENCFF835PDO	K562	ZFP91	A549	2959575	18142	25000	13463	2314	123
ENCFF835PIH	A549	HMGA2	A549	2959575	18142	25000	6019	2601	53
ENCFF835WKW	HepG2	MXD1	A549	2959575	18142	25000	18147	6104	153
ENCFF836PGX	K562	NCOR1	A549	2959575	18142	25000	24804	3082	203
ENCFF836QUB	HepG2	HHEX	A549	2959575	18142	25000	8260	1113	74
ENCFF837BSM	HepG2	ZNF485	A549	2959575	18142	25000	9316	2628	72
ENCFF837NNR	K562	MAZ	A549	2959575	18142	25000	40425	7922	343
ENCFF838GFC	K562	CUX1	A549	2959575	18142	25000	6483	649	59
ENCFF838QED	HepG2	ZFAT	A549	2959575	18142	25000	3901	1589	22
ENCFF839GAS	K562	ZFP36	A549	2959575	18142	25000	24530	1720	192
ENCFF839QEL	K562	GTF2A2	A549	2959575	18142	25000	6508	1397	56
ENCFF840NZE	K562	ZFX	A549	2959575	18142	25000	37673	10698	297
ENCFF840RWO	HepG2	ELF1	A549	2959575	18142	25000	22425	5922	162
ENCFF840SLB	K562	ZNF316	A549	2959575	18142	25000	76177	2733	633
ENCFF841BQO	HepG2	ZNF34	A549	2959575	18142	25000	9609	3231	77
ENCFF841GDS	HepG2	TEAD4	A549	2959575	18142	25000	16677	1837	137
ENCFF841YHN	HepG2	ZNF572	A549	2959575	18142	25000	11645	2825	69
ENCFF843NBV	K562	ZNF347	A549	2959575	18142	25000	934	136	10
ENCFF846CPP	MCF-7	BMI1	A549	2959575	18142	25000	9343	1157	93
ENCFF847EOB	HepG2	ZC3H4	A549	2959575	18142	25000	7266	2312	47
ENCFF847QJI	K562	ZNF592	A549	2959575	18142	25000	38753	5508	343
ENCFF847ZHF	K562	NR2F2	A549	2959575	18142	25000	20230	2496	179
ENCFF849VEO	K562	RBM25	A549	2959575	18142	25000	50583	2735	409
ENCFF850FVG	HepG2	RXRB	A549	2959575	18142	25000	41814	6760	330
ENCFF851DRP	HepG2	SRSF9	A549	2959575	18142	25000	961	2	9
ENCFF851UTY	A549	ATF3	A549	2959575	18142	25000	10983	5182	80
ENCFF852ZIK	K562	NR4A1	A549	2959575	18142	25000	15441	2813	145
ENCFF853ULZ	MCF-7	MBD2	A549	2959575	18142	25000	11352	3274	84
ENCFF853YIS	HepG2	ZFP41	A549	2959575	18142	25000	6217	2165	40
ENCFF854DNO	HepG2	ZNF230	A549	2959575	18142	25000	15521	4608	105
ENCFF854KWX	HepG2	ZNF740	A549	2959575	18142	25000	11308	3463	97
ENCFF854SNX	K562	ZNF699	A549	2959575	18142	25000	676	36	6
ENCFF854WAP	K562	HNRNPL	A549	2959575	18142	25000	8053	2665	59
ENCFF854ZPK	HepG2	KIAA2018	A549	2959575	18142	25000	3686	1413	20
ENCFF855VUF	HepG2	EHMT2	A549	2959575	18142	25000	11365	1177	95
ENCFF856AHX	HepG2	ZNF605	A549	2959575	18142	25000	27523	6708	199
ENCFF856QFA	HepG2	ZBTB2	A549	2959575	18142	25000	11506	4905	80
ENCFF856VYW	MCF-7	ZKSCAN1	A549	2959575	18142	25000	4222	385	31
ENCFF857BXY	HepG2	CREBL2	A549	2959575	18142	25000	6108	2547	35
ENCFF857LEC	A549	ZNF302	A549	2959575	18142	25000	2825	1484	10
ENCFF857LGS	MCF-7	FOSL2	A549	2959575	18142	25000	14118	2035	99
ENCFF858ASA	A549	CREB1	A549	2959575	18142	25000	1875	1078	15
ENCFF858SAF	HepG2	THAP9	A549	2959575	18142	25000	21119	6493	166
ENCFF861DOL	MCF-7	ZFX	A549	2959575	18142	25000	23767	8146	180
ENCFF861MUF	HepG2	STAT6	A549	2959575	18142	25000	10726	2953	76
ENCFF861ZJL	K562	MEIS2	A549	2959575	18142	25000	47472	4167	381
ENCFF862DEO	K562	SRSF1	A549	2959575	18142	25000	1170	585	10
ENCFF862UUR	K562	WHSC1	A549	2959575	18142	25000	1610	87	13
ENCFF862WTX	HepG2	SRY	A549	2959575	18142	25000	16052	5608	118
ENCFF862ZEX	HepG2	FOXP1	A549	2959575	18142	25000	29002	3328	236
ENCFF863ZFH	K562	ATF6	A549	2959575	18142	25000	7914	2725	60
ENCFF864XZP	K562	ZNF384	A549	2959575	18142	25000	21370	2065	205
ENCFF865WCB	HepG2	ZNF317	A549	2959575	18142	25000	23285	5197	183
ENCFF866ARI	K562	HMG20A	A549	2959575	18142	25000	14437	2903	125
ENCFF866HGW	HepG2	ZNF282	A549	2959575	18142	25000	1150	46	8
ENCFF866OZW	K562	GTF2I	A549	2959575	18142	25000	23301	2322	192
ENCFF868DTR	HepG2	ZNF142	A549	2959575	18142	25000	14811	4891	106
ENCFF868LEZ	HepG2	AHR	A549	2959575	18142	25000	11699	3825	93
ENCFF868TYP	A549	SIX5	A549	2959575	18142	25000	8327	4240	60
ENCFF869BHB	HepG2	SALL1	A549	2959575	18142	25000	60173	10174	477
ENCFF869RFC	K562	DDIT3	A549	2959575	18142	25000	4135	674	34
ENCFF870ORM	MCF-7	DPF2	A549	2959575	18142	25000	19937	2399	145
ENCFF871PDU	HepG2	CREM	A549	2959575	18142	25000	29867	6075	242
ENCFF872DSQ	HepG2	ISX	A549	2959575	18142	25000	5201	2065	44
ENCFF873OHG	HepG2	PLRG1	A549	2959575	18142	25000	2062	10	18
ENCFF873SVI	MCF-7	MAFK	A549	2959575	18142	25000	12604	688	117
ENCFF873VFI	K562	ZNF319	A549	2959575	18142	25000	7242	912	71
ENCFF874HXM	HepG2	ZNF772	A549	2959575	18142	25000	22216	6155	160
ENCFF875JMR	K562	CREB5	A549	2959575	18142	25000	1993	363	23
ENCFF876JKA	A549	HEYL	A549	2959575	18142	25000	3096	1662	27
ENCFF877ZKU	K562	YBX3	A549	2959575	18142	25000	1793	393	11
ENCFF878TPY	HepG2	ZNF251	A549	2959575	18142	25000	3198	1068	20
ENCFF878YXY	HepG2	NCOR1	A549	2959575	18142	25000	24540	3714	198
ENCFF879KUL	HepG2	ZNF720	A549	2959575	18142	25000	1877	657	16
ENCFF879NTL	K562	ARID1B	A549	2959575	18142	25000	53275	5044	430
ENCFF881DAT	K562	ZMIZ1	A549	2959575	18142	25000	11134	2472	95
ENCFF881MMD	K562	ZNF124	A549	2959575	18142	25000	1330	268	9
ENCFF882GQF	HepG2	ZNF589	A549	2959575	18142	25000	10467	3599	74
ENCFF882JOB	HepG2	MXD4	A549	2959575	18142	25000	20493	5963	143
ENCFF882ZEN	K562	MED1	A549	2959575	18142	25000	1499	322	15
ENCFF882ZZZ	MCF-7	CTBP1	A549	2959575	18142	25000	28108	4727	226
ENCFF884MNF	K562	SIN3A	A549	2959575	18142	25000	15671	5572	127
ENCFF885HJI	K562	ZNF668	A549	2959575	18142	25000	4619	639	37
ENCFF885VKD	HepG2	ATF4	A549	2959575	18142	25000	4798	1179	47
ENCFF886BDQ	K562	ETS1	A549	2959575	18142	25000	14161	5129	113
ENCFF886KDK	A549	TAF1	A549	2959575	18142	25000	17234	9533	115
ENCFF886UMM	K562	PRPF4	A549	2959575	18142	25000	7218	3408	61
ENCFF887ZDT	K562	ZNF586	A549	2959575	18142	25000	1635	325	21
ENCFF888CKG	K562	SPI1	A549	2959575	18142	25000	32635	3075	262
ENCFF889QAN	MCF-7	SMARCE1	A549	2959575	18142	25000	15395	2459	120
ENCFF889QYR	K562	SUZ12	A549	2959575	18142	25000	2739	728	23
ENCFF889SKN	HepG2	TAF15	A549	2959575	18142	25000	19968	6169	164
ENCFF889SYG	HepG2	THAP11	A549	2959575	18142	25000	37312	8563	296
ENCFF889XXJ	K562	GABPA	A549	2959575	18142	25000	33646	8576	257
ENCFF890ZHY	HepG2	ELK4	A549	2959575	18142	25000	2496	1137	20
ENCFF891OQP	K562	ARID3A	A549	2959575	18142	25000	11386	1098	94
ENCFF893YKY	K562	PPARD	A549	2959575	18142	25000	708	36	9
ENCFF894XVP	HepG2	PHB2	A549	2959575	18142	25000	827	5	3
ENCFF896EHN	HepG2	ZMAT5	A549	2959575	18142	25000	810	284	5
ENCFF896PGF	HepG2	ZSCAN29	A549	2959575	18142	25000	16694	4203	135
ENCFF896QHA	MCF-7	ZNF444	A549	2959575	18142	25000	24330	4231	178
ENCFF898LPA	HepG2	ZNF703	A549	2959575	18142	25000	7511	2677	50
ENCFF898ZHK	HepG2	ZNF619	A549	2959575	18142	25000	11868	3493	73
ENCFF899BJR	K562	ZNF696	A549	2959575	18142	25000	876	116	8
ENCFF902BKY	HepG2	HDAC2	A549	2959575	18142	25000	26516	4813	201
ENCFF902EKZ	HepG2	TCF3	A549	2959575	18142	25000	5314	1789	40
ENCFF902PJA	HepG2	KDM2A	A549	2959575	18142	25000	40008	9990	334
ENCFF903IZG	HepG2	ZNF891	A549	2959575	18142	25000	18119	5264	127
ENCFF904DOZ	HepG2	MYBL2	A549	2959575	18142	25000	24433	5909	212
ENCFF904LYG	HepG2	ZSCAN22	A549	2959575	18142	25000	6348	1923	46
ENCFF904RTN	K562	E2F1	A549	2959575	18142	25000	10186	3332	86
ENCFF905RSN	K562	ZNF224	A549	2959575	18142	25000	2545	787	22
ENCFF906HIO	HepG2	KDM3A	A549	2959575	18142	25000	18764	4930	143
ENCFF906PUB	K562	THRB	A549	2959575	18142	25000	11193	1927	93
ENCFF906SCU	HepG2	ZBTB49	A549	2959575	18142	25000	3680	1149	32
ENCFF906WDG	HepG2	ZNF773	A549	2959575	18142	25000	6698	2766	59
ENCFF908MWB	K562	SMARCC2	A549	2959575	18142	25000	14841	1864	132
ENCFF908SNB	K562	ZKSCAN8	A549	2959575	18142	25000	11420	1281	112
ENCFF909XQR	HepG2	RARG	A549	2959575	18142	25000	4041	1568	41
ENCFF913YMX	K562	ZNF551	A549	2959575	18142	25000	928	99	13
ENCFF914IWA	HepG2	ATF1	A549	2959575	18142	25000	13982	3487	104
ENCFF916CTU	K562	ZBTB1	A549	2959575	18142	25000	8300	2888	79
ENCFF918BZG	K562	PTTG1	A549	2959575	18142	25000	4329	351	45
ENCFF918TGZ	HepG2	LBX2	A549	2959575	18142	25000	7047	2618	43
ENCFF919ZSN	HepG2	ONECUT1	A549	2959575	18142	25000	36865	2905	280
ENCFF920PLY	HepG2	ZNF777	A549	2959575	18142	25000	21023	6514	179
ENCFF921BXP	K562	STAG1	A549	2959575	18142	25000	11429	978	85
ENCFF921PQB	HepG2	BRD4	A549	2959575	18142	25000	5036	2392	35
ENCFF921XWH	HepG2	ZFYVE20	A549	2959575	18142	25000	4297	1782	26
ENCFF922MYE	K562	POLR2H	A549	2959575	18142	25000	23301	5745	183
ENCFF922RHM	K562	ZNF215	A549	2959575	18142	25000	7312	816	71
ENCFF924FYI	K562	EWSR1	A549	2959575	18142	25000	1268	97	9
ENCFF924VAH	HepG2	ZNF441	A549	2959575	18142	25000	19278	5162	172
ENCFF925GLW	K562	E2F8	A549	2959575	18142	25000	11415	3193	74
ENCFF926UHP	HepG2	RNF219	A549	2959575	18142	25000	5805	1858	43
ENCFF927JRS	HepG2	ZNF263	A549	2959575	18142	25000	27784	5390	205
ENCFF927LFN	HepG2	ZBTB40	A549	2959575	18142	25000	20175	5483	147
ENCFF927NEU	K562	TBPL1	A549	2959575	18142	25000	5983	2696	51
ENCFF927VIS	K562	PREB	A549	2959575	18142	25000	4290	1139	40
ENCFF928BHE	K562	DIDO1	A549	2959575	18142	25000	6657	1973	53
ENCFF928UFW	K562	KDM4B	A549	2959575	18142	25000	393	25	4
ENCFF929XBL	HepG2	CEBPD	A549	2959575	18142	25000	19715	3339	170
ENCFF930FAL	HepG2	ZBTB46	A549	2959575	18142	25000	5266	1572	33
ENCFF930WPG	K562	RAD21	A549	2959575	18142	25000	42144	2337	382
ENCFF931JDS	HepG2	YEATS4	A549	2959575	18142	25000	30086	9167	232
ENCFF931LUC	K562	NR0B1	A549	2959575	18142	25000	138	3	0
ENCFF932FVX	K562	ZNF146	A549	2959575	18142	25000	15326	317	120
ENCFF932UJX	MCF-7	SP1	A549	2959575	18142	25000	2019	486	13
ENCFF932ZCO	K562	ZNF280A	A549	2959575	18142	25000	4933	123	45
ENCFF934NEX	K562	SMAD4	A549	2959575	18142	25000	8335	2418	77
ENCFF936WES	K562	RELA	A549	2959575	18142	25000	6528	983	59
ENCFF937QYU	K562	RBM17	A549	2959575	18142	25000	51	9	0
ENCFF938KVY	HepG2	SP4	A549	2959575	18142	25000	23596	6738	184
ENCFF938PFW	HepG2	MEF2A	A549	2959575	18142	25000	8659	2078	69
ENCFF938ZPZ	K562	E2F7	A549	2959575	18142	25000	2627	659	17
ENCFF941EDY	K562	BCL6	A549	2959575	18142	25000	2835	418	35
ENCFF942JZO	HepG2	FOXC1	A549	2959575	18142	25000	19425	5553	149
ENCFF942JZR	K562	COPS2	A549	2959575	18142	25000	31	4	1
ENCFF942VGF	K562	RBBP5	A549	2959575	18142	25000	24718	8820	211
ENCFF944IDN	HepG2	MAFG	A549	2959575	18142	25000	3591	921	26
ENCFF944LWS	K562	BRF2	A549	2959575	18142	25000	47	8	0
ENCFF945IST	K562	ZNF57	A549	2959575	18142	25000	2142	508	21
ENCFF946CTR	K562	NR2C2	A549	2959575	18142	25000	9766	3090	72
ENCFF946LHJ	HepG2	TBX2	A549	2959575	18142	25000	43822	9142	355
ENCFF947AEO	K562	CHD2	A549	2959575	18142	25000	9807	2844	68
ENCFF948XVV	HepG2	IKZF4	A549	2959575	18142	25000	9794	3608	73
ENCFF950HXZ	HepG2	BATF2	A549	2959575	18142	25000	7554	2937	69
ENCFF950IYB	K562	CREB3	A549	2959575	18142	25000	10735	1735	112
ENCFF951CCL	HepG2	CBFB	A549	2959575	18142	25000	16309	4803	110
ENCFF951KHS	K562	POLR2AphosphoS2	A549	2959575	18142	25000	8918	1677	75
ENCFF951QPJ	HepG2	CEBPG	A549	2959575	18142	25000	41852	4772	362
ENCFF952WKN	K562	ARHGAP35	A549	2959575	18142	25000	3295	589	32
ENCFF953FNE	HepG2	FUBP3	A549	2959575	18142	25000	7750	2572	62
ENCFF954EXR	HepG2	PITX1	A549	2959575	18142	25000	29345	5602	261
ENCFF955LND	HepG2	GPN1	A549	2959575	18142	25000	2447	1077	18
ENCFF955QCD	K562	TRIP13	A549	2959575	18142	25000	1556	205	9
ENCFF956MGE	K562	PCBP1	A549	2959575	18142	25000	10979	3906	87
ENCFF957CVJ	K562	FOXJ2	A549	2959575	18142	25000	15372	2789	111
ENCFF958FYM	HepG2	MNX1	A549	2959575	18142	25000	35705	9080	281
ENCFF958OUE	HepG2	YY1	A549	2959575	18142	25000	23464	7001	185
ENCFF959TJF	HepG2	ZNF296	A549	2959575	18142	25000	6432	1853	50
ENCFF959ZKZ	K562	ZNF707	A549	2959575	18142	25000	3192	382	32
ENCFF960SMD	K562	NR3C1	A549	2959575	18142	25000	2521	624	19
ENCFF963QEL	HepG2	ZNF552	A549	2959575	18142	25000	8375	2954	58
ENCFF964FPZ	HepG2	ZNF281	A549	2959575	18142	25000	22570	4852	184
ENCFF965BNM	HepG2	ZNF136	A549	2959575	18142	25000	10927	3118	89
ENCFF967URJ	K562	TBL1XR1	A549	2959575	18142	25000	15473	2665	136
ENCFF970MPY	MCF-7	NRF1	A549	2959575	18142	25000	5781	2327	39
ENCFF970QKS	K562	CREB1	A549	2959575	18142	25000	18545	5302	151
ENCFF971VQT	HepG2	ZMYM3	A549	2959575	18142	25000	11910	1412	100
ENCFF971YTJ	K562	SMAD5	A549	2959575	18142	25000	21638	7124	179
ENCFF972FNO	MCF-7	MLLT1	A549	2959575	18142	25000	2727	719	21
ENCFF972OBR	K562	NFATC3	A549	2959575	18142	25000	11353	1947	86
ENCFF974IPP	K562	FOXP4	A549	2959575	18142	25000	6531	2035	50
ENCFF974NTF	HepG2	NCOA2	A549	2959575	18142	25000	31792	5433	283
ENCFF974SGQ	HepG2	HOMEZ	A549	2959575	18142	25000	26904	4280	222
ENCFF975UOJ	MCF-7	MTA3	A549	2959575	18142	25000	2668	697	25
ENCFF975YZR	HepG2	ZNF672	A549	2959575	18142	25000	3277	1205	24
ENCFF976LBY	HepG2	MAF1	A549	2959575	18142	25000	7744	3019	61
ENCFF978GOF	HepG2	ZNF205	A549	2959575	18142	25000	18987	4672	153
ENCFF979NKM	K562	ZNF830	A549	2959575	18142	25000	3404	721	25
ENCFF981ISM	K562	PHF8	A549	2959575	18142	25000	29347	11068	248
ENCFF981WJF	HepG2	ZMAT3	A549	2959575	18142	25000	18918	5895	151
ENCFF983LFS	K562	RBM39	A549	2959575	18142	25000	3195	865	23
ENCFF985QBS	K562	CHD4	A549	2959575	18142	25000	5619	752	43
ENCFF985SRX	HepG2	WIZ	A549	2959575	18142	25000	10263	2888	57
ENCFF986ZVU	HepG2	THAP7	A549	2959575	18142	25000	12094	3761	101
ENCFF987DPX	K562	RBM22	A549	2959575	18142	25000	12858	2908	107
ENCFF987FJR	K562	GTF2B	A549	2959575	18142	25000	1921	852	17
ENCFF987QLI	MCF-7	TCF12	A549	2959575	18142	25000	11442	1568	0
ENCFF987UBO	K562	ZNF197	A549	2959575	18142	25000	10717	2187	82
ENCFF990ZAB	HepG2	MED8	A549	2959575	18142	25000	12539	4380	96
ENCFF991QJO	HepG2	ZNF724P	A549	2959575	18142	25000	12406	3925	92
ENCFF991RMN	HepG2	CENPT	A549	2959575	18142	25000	5596	2052	38
ENCFF991VAW	K562	ZBTB11	A549	2959575	18142	25000	26851	7100	219
ENCFF991XSG	HepG2	PLSCR1	A549	2959575	18142	25000	2359	935	23
