../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.88991
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.87851
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.91978
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_K562-HepG2-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.90988
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.88359
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_K562-HepG2-MCF7_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.88257
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.90736
../../../output-cell/results/CLD_study_-_test_-_valid_-_model4_clkeep_K562-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.89153
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-1.txt:auROC: 0.9159
../../../output-cell/results/CLD_study_-_test_-_valid_-_model5_clkeep_HepG2-MCF7-A549_chkeep_CTCF-H3K4me3-H3K27ac-p300-PolII-H3K36me3-H3K27me3-H3K4me1_type-2.txt:auROC: 0.91169
