YY1	2.409659175238187
H3K27ac	1.449820000928512
BDP1	1.2601282272111924
TCF7L2	0.8357720710790147
CEBPB	0.7804398682553617
ESRRA	0.461461566512361
MNT	0.43870850225621927
ELF1	0.16116289238404885
SOX6	0.11634118168287214
SMC3	0.08608838277248293
ZMIZ1	0.07076435771028335
CBX2	0.058942368970474536
ZNF175	0.055293918308034436
ZC3H8	0.05265820055109516
RBM25	0.04972833713680681
H3K9ac	0.037297368683212415
KAT2B	0.03126272962470027
ZBTB11	0.030027889090691075
ETV1	0.023873564834709746
NEUROD1	0.012369565075742897
HDAC1	0.008946738897137744
BHLHE40	0.006081388107155096
POU5F1	0.0052770125596895735
MAFF	0.0018580264068976998
NR2F6	0.001751895262899402
MCM3	0.0014431425021323805
EHMT2	0.0010342082519179281
TBL1XR1	0.0006774957551665904
NFRKB	0.0006365892921645211
TCF7	0.0005665948637397464
NR4A1	0.0005377980962339979
HNRNPL	0.0004237935657894517
NELFE	0.0003881172254667823
H2AFZ	0.00032204175722831316
ZNF263	0.0003057685236843264
NRF1	0.00020238320270781482
MLLT1	5.425820672579333e-05
ATF4	4.0061275049275634e-05
MAFG	3.754676534639647e-05
ELF4	3.348414738942857e-05
PML	3.1887036409921385e-05
JUND	3.0448984764441274e-05
H3K4me2	2.9297715821637778e-05
H3K4me1	2.5954030324414047e-05
CTCF	2.159977966635289e-05
ZNF644	1.6302442001897367e-05
HCFC1	1.4070394727052938e-05
SMARCA4	1.2850397626521225e-05
RBFOX2	1.2792365886600554e-05
ZEB2	1.139732824972461e-05
GABPA	1.1023512538277307e-05
ZNF282	1.0441639071650597e-05
SMAD1	1.0298058815048545e-05
ZNF274	1.0169949935028628e-05
PHF20	9.998411749516554e-06
GABPB1	9.825191928263318e-06
TAF1	9.241229429921557e-06
MITF	7.857385633047272e-06
POLR3G	7.566689493667983e-06
ZNF280A	7.5665765824960814e-06
BMI1	7.50408619592781e-06
HDAC8	7.263191452633544e-06
H3K9me3	7.154487115686484e-06
L3MBTL2	6.903287603125686e-06
ZKSCAN1	6.743792467272211e-06
ZFP91	6.708880258668837e-06
