SRF	1.466508880982284
NRF1	0.7334914115005595
CSDE1	0.6174007951905921
TRIP13	0.5581310278522967
DPF2	0.5385055664505181
PCBP2	0.34474485729394644
ZFX	0.21660235832964553
BDP1	0.11737403863784618
NUFIP1	0.07242301358453625
MBD2	0.06923132023545796
MAFG	0.0577211347938827
CTCFL	0.015592307694363894
SRSF3	0.006888537153756891
ELF1	0.0019084730577849244
ZNF83	0.00023730983005201123
ZHX1	0.00023209713104597782
CBX3	0.00019304727248115847
RFX1	9.884596117245376e-05
MAZ	8.168865832812206e-05
CREM	8.020421178782733e-05
KDM5B	7.898074236406758e-05
TSC22D4	7.85129386611897e-05
AFF1	4.900521343785476e-05
NR3C1	2.5171376592326147e-05
ZNF175	2.008947373838035e-05
RBFOX2	1.9198906933281186e-05
H3K27ac	1.7272419049091037e-05
EHMT2	1.6930300876712483e-05
TAF1	1.55706588969748e-05
H2AFZ	1.3214498449225714e-05
H3K4me1	9.808082574851482e-06
L3MBTL2	9.788961010329774e-06
H3K9ac	8.988316017784182e-06
FOXJ2	8.869858977930801e-06
H3K4me2	7.76981028991253e-06
ZEB2	7.188177778038194e-06
HDGF	6.9703750881388775e-06
ZNF584	6.876760847726433e-06
SMARCA4	6.754419702963478e-06
FOSL1	6.5143975386327785e-06
SAFB	6.239609967973441e-06
ZNF395	6.027740192357535e-06
DIDO1	5.7145459514617765e-06
HCFC1	5.6804573571861375e-06
PHF21A	5.604302535330001e-06
XRCC5	5.377886518363843e-06
ATF4	5.290082530024849e-06
CTCF	5.200226978894544e-06
E4F1	5.097641771091925e-06
YY1	5.083732770502679e-06
E2F4	4.690276565396846e-06
CTBP1	4.331834190621033e-06
NR4A1	4.01494397393572e-06
MYNN	3.8012856341640835e-06
BHLHE40	3.7654861541184933e-06
SMARCA5	3.737774369640681e-06
NFYA	3.5271254807161415e-06
ZKSCAN8	3.521000661238335e-06
BRD4	3.4932110048370587e-06
RBM39	3.2835959548459912e-06
CBX5	3.2686141031756343e-06
USF1	3.260524078482788e-06
MAFF	3.230818161687744e-06
CEBPB	3.1618869996551814e-06
GTF2E2	3.156733709081945e-06
CBX1	3.0733849942253303e-06
CBX8	3.052384371285937e-06
ZNF589	2.890166317902634e-06
HDAC1	2.804371997902904e-06
NFRKB	2.779746197924645e-06
SRSF9	2.7639781097819853e-06
RCOR1	2.743396792241885e-06
ZNF274	2.7195762322176684e-06
ZKSCAN1	2.5643927771475687e-06
DACH1	2.5599051996557227e-06
ZNF318	2.4722919331351016e-06
TFDP1	2.45072521649709e-06
ZBTB2	2.4358282639706877e-06
BMI1	2.406792227595454e-06
TAL1	2.4057864968144222e-06
HDAC6	2.40458776247783e-06
GATA1	2.2128230579101406e-06
KDM4B	2.208156629558516e-06
ZNF766	2.193211245900744e-06
POLR2H	2.169273130992559e-06
ETV1	2.1031979525177457e-06
ZNF282	2.0668115222826557e-06
NEUROD1	2.0450253157748005e-06
MITF	2.0367489070512137e-06
FIP1L1	2.035396579414844e-06
ATF3	1.9476795913738335e-06
RBM14	1.932560292158943e-06
ZNF263	1.7279367789894387e-06
GABPA	1.6869729940072377e-06
FOS	1.615096454867754e-06
TRIM28	1.5933661754196388e-06
TBL1XR1	1.5416679410161797e-06
BRD9	1.4726253644012562e-06
ZNF143	1.3936739716731568e-06
IRF9	1.3867100616581513e-06
SNIP1	1.3774441468022412e-06
ZNF740	1.3040209937772323e-06
UBTF	1.2693798304368411e-06
NFYB	1.2240966605321906e-06
SAP30	1.2117181300334662e-06
SMARCC2	1.1297924872094439e-06
NR2F6	1.1263133661856602e-06
ZNF197	1.0160578822606558e-06
SMARCB1	9.901472122567024e-07
CC2D1A	9.860886544445217e-07
ELF4	9.817738567391405e-07
RAD21	9.500970176915639e-07
POLR2G	9.469783400982128e-07
ARID3A	9.096464302512938e-07
TEAD4	9.071856828632708e-07
BRF2	8.639745666701282e-07
RAD51	8.273920344162989e-07
DNMT1	7.495193925930679e-07
H3K9me3	6.728495194553564e-07
ZNF644	6.722813574654763e-07
FOXK2	6.111484030924469e-07
ARHGAP35	5.660540364005451e-07
RBM22	5.639978685047362e-07
ZNF384	4.859756888779221e-07
NFATC3	4.808823541967711e-07
ZNF280A	4.611990608922832e-07
MYC	4.547585487297472e-07
SMC3	3.34864457363031e-07
NCOA4	3.2996706851652264e-07
ATF7	3.2760784584098955e-07
PBX2	2.9994728610890465e-07
ZBTB11	2.9514216425095717e-07
ZNF146	2.828485688411626e-07
NELFE	2.592045359926579e-07
HDAC8	2.5439646500329347e-07
SPI1	2.2814430879833045e-07
SUZ12	1.3233576152376688e-07
POLR2AphosphoS5	1.2435567632175824e-07
DDX20	1.1947354701558726e-07
YBX3	1.1808448767124568e-07
SMAD1	9.695586731518852e-08
PRMT5	9.181443459845784e-08
CCAR2	3.0947114304762854e-08
MCM7	-1.953585969292734e-08
JUND	-2.3439757988571963e-08
TCF7L2	-3.4942330956207813e-08
JUNB	-3.5633811079949e-08
NR2F1	-4.587892888288811e-08
JUN	-4.613050079309007e-08
ZMIZ1	-9.603342135846796e-08
MTA1	-1.0402268035289864e-07
NFE2L1	-1.0708635217513199e-07
NCOR1	-1.3754683627790896e-07
ARID2	-1.5835866794688154e-07
POLR3A	-1.6701603569795982e-07
ZBTB7A	-1.734338879929281e-07
CBX2	-1.818535885796346e-07
CREB3L1	-1.9554284189054257e-07
HMGN3	-2.096163233655354e-07
TCF12	-2.1191236999637869e-07
ZMYM3	-2.1357616517238994e-07
HLTF	-2.331923322873833e-07
CEBPZ	-2.780900626288535e-07
PHF20	-3.5403402245648626e-07
SIN3A	-3.5785171642779036e-07
POU5F1	-3.6258463806825704e-07
RBM34	-3.652951914615769e-07
