H3K9ac	3.4828979712827344e-05
DIDO1	3.301019302199604e-05
PRPF4	3.19614566875594e-05
SRSF9	3.142188324284748e-05
BMI1	3.1370159005553956e-05
L3MBTL2	3.018506194753273e-05
TFDP1	2.969293768785395e-05
SRSF3	2.9110892203317158e-05
ARID3A	2.836444551838198e-05
ATF3	2.7575916499977987e-05
NELFE	2.7509465968173918e-05
KDM4B	2.545924607003532e-05
BCOR	2.5280397130144723e-05
TCF7	2.404283682832449e-05
ZFP36	2.3277713765763485e-05
FOS	2.2834381506818645e-05
CUX1	2.2520241245435898e-05
RBM34	2.2297813656983447e-05
FOSL1	2.1669432474273402e-05
SPI1	2.131775965244184e-05
CBX1	2.1201550864394433e-05
BRF2	2.085507436892297e-05
TCF12	1.9991545088948322e-05
RBM15	1.911168069512365e-05
NR2F1	1.90015358210514e-05
SMARCA4	1.8467856473944688e-05
NBN	1.8159167496956612e-05
RBM14	1.7685168021112327e-05
SREBF1	1.7456200226173644e-05
NR2F6	1.5927012168751292e-05
ETV1	1.3606075970037208e-05
BRD4	1.2922609972966498e-05
ZNF274	1.2481370287171266e-05
CREB3	1.231137614895135e-05
HDAC8	1.1975260399133511e-05
NRF1	1.1603381032640771e-05
ZC3H8	1.1365765752425906e-05
STAT5A	1.1334011200189088e-05
CHD1	1.132162876916647e-05
PRMT5	1.0683561035800919e-05
XRCC5	1.043232807664236e-05
HDAC1	9.759115788310105e-06
CTCFL	8.798772896051494e-06
GTF2E2	8.47427799798708e-06
MCM7	8.434976342686468e-06
NFATC3	8.334233147978566e-06
REST	8.259994257881782e-06
NFE2L1	8.210274975672685e-06
EZH2	8.206524833922538e-06
E2F4	8.103629912870685e-06
ZNF263	8.05479492244926e-06
TEAD2	7.477644814297402e-06
CBX2	7.286519527722165e-06
NCOA1	6.842467179641263e-06
MAZ	6.779086621763385e-06
CBX5	6.491013200647416e-06
ZHX1	6.287126780902949e-06
SUZ12	6.15850088887625e-06
CREM	5.802571650086762e-06
H4K20me1	5.6392164433382895e-06
YBX3	5.619220442864345e-06
ZFP91	5.331816285416319e-06
DACH1	4.951645770066629e-06
TRIM28	4.645435075763477e-06
MBD2	4.433957502915178e-06
ZBTB40	4.262318407238851e-06
POLR2G	4.205921644071048e-06
SAFB	4.10009758372858e-06
GATA2	3.7149019919772947e-06
MXI1	3.496197225834661e-06
GTF2A2	3.448563029749119e-06
SNRNP70	2.8734525248347885e-06
NUFIP1	2.7705288148678917e-06
ZNF143	2.570571766997157e-06
TBL1XR1	2.4876122960732678e-06
KDM1A	2.2364593252876315e-06
GATAD2A	2.082514025911925e-06
POLR2B	1.849834692347417e-06
ZKSCAN1	1.2642079422930697e-06
CCAR2	1.0592808375710292e-06
NR2F2	5.580213165302445e-07
E2F5	5.42975806786106e-07
H3K9me1	4.4255104483885694e-07
GATA1	2.327821189534434e-07
CC2D1A	-1.2124488159926187e-09
RELA	-3.3269431438750357e-07
ARID2	-6.601227796876566e-07
ZNF24	-8.449604371690237e-07
CHD2	-8.675756431288937e-07
NFYB	-9.476728583113084e-07
SAP30	-1.6815966545366115e-06
NFYA	-2.10434176886447e-06
NEUROD1	-2.1175283343003326e-06
PKNOX1	-2.2151575718831457e-06
CREBBP	-2.282305085844233e-06
H3K27me3	-2.6543529560554514e-06
HDGF	-2.8303912092461696e-06
NR3C1	-2.8500535300621987e-06
DEAF1	-2.9818120042565323e-06
SFPQ	-3.949587240146841e-06
CCNT2	-4.39755587649833e-06
MCM5	-4.791786054414261e-06
NCOR1	-5.075356221712327e-06
DDX20	-5.2361232382396734e-06
SNIP1	-5.362329835005392e-06
H3K4me3	-5.574092031215645e-06
MCM3	-5.789112160672532e-06
PCBP2	-5.819570483168034e-06
NCOA4	-6.770548539077552e-06
BRD9	-7.228396444025356e-06
H3K9me3	-7.773266036872158e-06
EP300	-8.772054950649821e-06
EGR1	-9.255262117111985e-06
CEBPZ	-9.49230613023343e-06
KDM5B	-9.534255865236945e-06
SIRT6	-9.763307979368661e-06
MCM2	-1.0113075733619274e-05
SRSF1	-1.041389929491458e-05
